lemma	category	level
欸干	cds	inclusive
武漢肺炎	ps	conservative
武肺	ps	conservative
歪果	ps	conservative
死丫头	qas	inclusive
死好	cds	inclusive
死貨	cds	inclusive
死貨色	cds	inclusive
死逼	cds	inclusive
死阿陸	ps	conservative
死鬼	qas	inclusive
残废	ddf	conservative
殖人	dmc	inclusive
殘廢人	ddf	conservative
殘體字	dmc	inclusive
殺千刀	cds	inclusive
殺才	cds	inclusive
殺馬特	is	inclusive
母坦	an	conservative
母夜叉	dmc	inclusive
母大虫	dmc	inclusive
母奸	an	conservative
母拳	an	conservative
母朱	an	conservative
母沟	an	conservative
母犬	an	conservative
母狗	an	conservative
母猪	an	conservative
母畜	an	conservative
母老虎	dmc	inclusive
母驴	an	conservative
比么	cds	inclusive
毛事	cds	inclusive
毛子	ps	conservative
毫洨	cds	inclusive
民科	qas	inclusive
民間科學家	qas	inclusive
水贼	cds	inclusive
汉奸	dmc	inclusive
沆瀣一氣	dmc	inclusive
沐勾	cds	inclusive
沙口	ddp	conservative
沙小	ddp	conservative
沙峦	cds	inclusive
沙币	ddp	conservative
沙比	ddp	conservative
沙洨	ddp	conservative
沙軟	ddp	conservative
沙软	ddp	conservative
沙雕	ddp	conservative
没种	cds	inclusive
泄精	cds	inclusive
法西斯	dmc	inclusive
泡菜国	rci	conservative
波推	cds	inclusive
波神	cds	inclusive
波霸	cds	inclusive
泥哥	cds	inclusive
泥搁	cds	inclusive
泥腿子	is	inclusive
泥革	cds	inclusive
泥鸽	cds	inclusive
泼妇	qas	inclusive
洋垃圾	ps	conservative
洋大人	dmc	inclusive
洋屌	asm	conservative
洋爹	cds	inclusive
洋鬼子	ps	conservative
洗内	cds	inclusive
洗地	dmc	inclusive
洨事	cds	inclusive
洨品	cds	inclusive
洨妹	cds	inclusive
洨弟	cds	inclusive
洨智	cds	inclusive
洨样	cds	inclusive
洨汪	cds	inclusive
洨狐	cds	inclusive
洨用	cds	inclusive
洨米	cds	inclusive
洨羊	cds	inclusive
洨话	cds	inclusive
洨钱	cds	inclusive
洨雨	cds	inclusive
洨鱼	cds	inclusive
流淫	cds	inclusive
浑球	cds	inclusive
浑蛋	cds	inclusive
浑话	cds	inclusive
浓精	cds	inclusive
浣肠	cds	inclusive
浪叫	cds	inclusive
浪妇	asf	conservative
浪屄	asf	conservative
浪货	asf	conservative
浪逼	asf	conservative
淦死	cds	inclusive
淫书	cds	inclusive
淫乱	dmc	inclusive
淫事	cds	inclusive
淫亵	cds	inclusive
淫兽	cds	inclusive
淫叫	cds	inclusive
淫图	cds	inclusive
淫女	asf	conservative
淫奸	cds	inclusive
淫妇	dmc	inclusive
淫妻	cds	inclusive
淫威	cds	inclusive
淫娃	asf	conservative
淫婦	dmc	inclusive
淫媚	cds	inclusive
淫弄	cds	inclusive
淫徒	cds	inclusive
淫态	cds	inclusive
淫情	cds	inclusive
淫样	cds	inclusive
淫棍	dmc	inclusive
淫欲	cds	inclusive
淫母	cds	inclusive
淫民	cds	inclusive
淫水	asf	conservative
淫汁	cds	inclusive
淫河	cds	inclusive
淫浪	cds	inclusive
淫液	cds	inclusive
淫照	cds	inclusive
淫片	cds	inclusive
淫狎	cds	inclusive
淫猥	cds	inclusive
淫画	cds	inclusive
淫秽	cds	inclusive
淫穴	asf	conservative
淫糜	cds	inclusive
淫肉	asf	conservative
淫色	asf	conservative
淫荡	dmc	inclusive
淫药	cds	inclusive
淫虐	cds	inclusive
淫虫	cds	inclusive
淫蜜	cds	inclusive
淫词	cds	inclusive
淫贱	dmc	inclusive
淫贼	cds	inclusive
淫閪	asf	conservative
淫霏	cds	inclusive
淫靡	cds	inclusive
淫魔	dmc	inclusive
混帐	cds	inclusive
混帳	cds	inclusive
混混	cds	inclusive
混球	cds	inclusive
混蛋	cds	inclusive
混账	cds	inclusive
混黑	cds	inclusive
渣女	dmc	inclusive
渣子	cds	inclusive
渣男	dmc	inclusive
港灿	ps	conservative
湾湾	rci	conservative
湿穴	cds	inclusive
湿透的内裤	asf	conservative
溪豬	an	conservative
滚开	cds	inclusive
滚蛋	cds	inclusive
滚远	cds	inclusive
满屌	asm	conservative
滯臺支那人	ps	conservative
滾犢子	cds	inclusive
滾粗	cds	inclusive
滾蛋	cds	inclusive
滾開	cds	inclusive
滿韃子	ps	conservative
漏乳	cds	inclusive
漢奸	dmc	inclusive
潑婦	qas	inclusive
潑煙花	pr	conservative
潮吹	asf	conservative
潮喷	asf	conservative
澳村	rci	conservative
濫竽充數	dmc	inclusive
灣灣	rci	conservative
灨你娘	cds	inclusive
火星人	qas	inclusive
炮友	cds	inclusive
炮图	cds	inclusive
点淫	cds	inclusive
為所欲為	dmc	inclusive
烂屄	cds	inclusive
烂屌	cds	inclusive
烂穴	cds	inclusive
烂裤裆	asf	conservative
烂货	cds	inclusive
烂逼	cds	inclusive
烏鬼	ps	conservative
烏龜	an	conservative
煞神	cds	inclusive
煞笔	cds	inclusive
煞逼	cds	inclusive
熊包	qas	inclusive
熊孩子	qas	inclusive
熟女	asf	conservative
熟妇	asf	conservative
熟母	asf	conservative
爆乳	cds	inclusive
爆干	cds	inclusive
爆插	cds	inclusive
爆杀	cds	inclusive
爆草	cds	inclusive
爆菊花	cds	inclusive
爪牙	an	conservative
爱液	cds	inclusive
爱穴	cds	inclusive
爽…	cds	inclusive
爽图	cds	inclusive
爽死	cds	inclusive
爽片	cds	inclusive
牛b	cds	inclusive
牛叉	cds	inclusive
牛头人	dmc	inclusive
牛子	asm	conservative
牛掰	cds	inclusive
牛比	cds	inclusive
牛粪	cds	inclusive
牛逼	cds	inclusive
牝雞司晨	dmc	inclusive
牲口	an	conservative
特么	cds	inclusive
犬男	ps	conservative
犯賤	dmc	inclusive
犯贱	dmc	inclusive
犵狫	ps	conservative
犹太狗	ps	conservative
狂干	cds	inclusive
狂插	cds	inclusive
狂操	cds	inclusive
狐假虎威	dmc	inclusive
狐狸精	dmc	inclusive
狐精	cds	inclusive
狗东西	an	conservative
狗么	cds	inclusive
狗仗人势	an	conservative
狗傍虎威	dmc	inclusive
狗奴	cds	inclusive
狗娘养	an	conservative
狗娘養的	an	conservative
狗官	an	conservative
狗屁	cds	inclusive
狗屁不通	cds	inclusive
狗屋	an	conservative
狗屌	cds	inclusive
狗屎	cds	inclusive
狗崽子	an	conservative
狗干	cds	inclusive
狗彘	cds	inclusive
狗操	cds	inclusive
狗改不了吃屎	an	conservative
狗日	cds	inclusive
狗杂种	an	conservative
狗狼养的	an	conservative
狗男女	dmc	inclusive
狗腿	an	conservative
狗腿子	an	conservative
狗草	cds	inclusive
狗贱畜	an	conservative
狗贼	cds	inclusive
狗雜種	an	conservative
狠干	cds	inclusive
狠撸	cds	inclusive
狼友	cds	inclusive
猎默	cds	inclusive
猛干	cds	inclusive
猛片	cds	inclusive
猥亵	cds	inclusive
猥琐	qas	inclusive
猩猩	an	conservative
猪头	an	conservative
猪狗	an	conservative
猪粪	cds	inclusive
猪精	cds	inclusive
猶太佬	ps	conservative
玉乳	asf	conservative
玉杵	asm	conservative
玉臀	asf	conservative
王八	an	conservative
王八犢子	an	conservative
王八羔子	an	conservative
王八蛋	an	conservative
玛的	cds	inclusive
玩世不恭	dmc	inclusive
玩阴	cds	inclusive
理客中	dmc	inclusive
瑪麗蘇	qas	inclusive
瓜娃子	ddp	conservative
瓜婆娘	ddp	conservative
瓜批	ddp	conservative
生奸	cds	inclusive
生番	ps	conservative
甩手掌櫃	dmc	inclusive
田园女拳	dmc	inclusive
田园女权	dmc	inclusive
田园婊	dmc	inclusive
田園女權	dmc	inclusive
甲洨	cds	inclusive
甲赛	cds	inclusive
男人婆	om	conservative
男妓	pr	conservative
男娼	pr	conservative
男屌	asm	conservative
男淫	cds	inclusive
留返拜山先講	cds	inclusive
畜牲	an	conservative
畜生	an	conservative
畜类	cds	inclusive
番仔	ps	conservative
番仔鬼	ps	conservative
番鬼	ps	conservative
番鬼佬	ps	conservative
疯狗	an	conservative
痟痟	ddp	conservative
痴漢	dmc	inclusive
瘪三	is	inclusive
瘸子	ddf	conservative
癞皮狗	an	conservative
癟三	is	inclusive
癮君子	dmc	inclusive
發卡	qas	inclusive
發瘟	cds	inclusive
發雞盲	cds	inclusive
白人至上主義	dmc	inclusive
白匪	dmc	inclusive
白左	dmc	inclusive
白烂	qas	inclusive
白猴	ps	conservative
白痴	ddp	conservative
白癡	ddp	conservative
白皮猪	ps	conservative
白皮豬	ps	conservative
白目	qas	inclusive
白眼狼	dmc	inclusive
白賊	dmc	inclusive
盎撒	ps	conservative
目不識丁	is	inclusive
直男癌	dmc	inclusive
看家狗	an	conservative
看門狗	an	conservative
睢洨	cds	inclusive
瞎子	ddf	conservative
瞎洨	cds	inclusive
矇混過關	dmc	inclusive
矮子	qas	inclusive
破狗	an	conservative
破鞋	pr	conservative
破麻	pr	conservative
硬膠	dmc	inclusive
碌柒	asm	conservative
碌葛	asm	conservative
碧池	qas	inclusive
磨嘰	qas	inclusive
磨磨嘰嘰	qas	inclusive
神棍	svp	conservative
神经病	ddp	conservative
禽兽	an	conservative
禽兽不如	an	conservative
禿驢	svp	conservative
私处	asf	conservative
秘唇	asf	conservative
秘穴	asf	conservative
穆狗	cds	inclusive
穴儿	asf	conservative
穴兄弟	pr	conservative
穴口	asf	conservative
穴图	asf	conservative
穷凶极恶	dmc	inclusive
窄你媽	cds	inclusive
窑姐	pr	conservative
窝囊废	dmc	inclusive
窮鬼	is	inclusive
竄訪	dmc	inclusive
站街女	pr	conservative
笨實	ddp	conservative
笨蛋	ddp	conservative
粉嫩	asf	conservative
粉穴	asf	conservative
粉紅	dmc	inclusive
粉腸	cds	inclusive
粉蛆	dmc	inclusive
粗屌	asm	conservative
粪尿	cds	inclusive
粪蛋	cds	inclusive
粵猴	ps	conservative
精日	dmc	inclusive
精水	cds	inclusive
精牲	an	conservative
精虫	cds	inclusive
糊涂虫	ddp	conservative
糊涂蛋	ddp	conservative
紅毛子	ps	conservative
紅毛猴	ps	conservative
紅番	ps	conservative
素餐尸位	dmc	inclusive
細狗	an	conservative
綠教	svp	conservative
綠綠	svp	conservative
綠色恐怖	dmc	inclusive
綠茶婊	dmc	inclusive
綠衛兵	dmc	inclusive
總加速師	dmc	inclusive
红头阿三	ps	conservative
红毛子	ps	conservative
红毛鬼子	ps	conservative
红脖子	is	inclusive
约炮	pr	conservative
给操	cds	inclusive
绿帽	dmc	inclusive
绿绿	svp	conservative
绿茶婊	dmc	inclusive
缩头乌龟	an	conservative
缺心眼	ddp	conservative
美乳	asf	conservative
美国鬼子	ps	conservative
美國佬	ps	conservative
美帝	dmc	inclusive
美幼	cds	inclusive
美積電	dmc	inclusive
美穴	asf	conservative
美逼	asf	conservative
美阴	asf	conservative
羔子	an	conservative
群P	cds	inclusive
群交	cds	inclusive
習包子	dmc	inclusive
習禁評	dmc	inclusive
翹辮子	cds	inclusive
老不死的	ddf	conservative
老人政治	dmc	inclusive
老六	dmc	inclusive
老古板	ddf	conservative
老古董	ddf	conservative
老嘢	ddf	conservative
老坑	ddf	conservative
老坑公	ddf	conservative
老坑婆	ddf	conservative
老坦兒	ddf	conservative
老处女	is	inclusive
老太婆	ddf	conservative
老姑婆	is	inclusive
老嫖	cds	inclusive
老家伙	ddf	conservative
老小子	ddf	conservative
老屄	asf	conservative
老屄婆子	asf	conservative
老東西	ddf	conservative
老毛子	ps	conservative
老油條	ddf	conservative
老猴	ddf	conservative
老瘪三	ddp	conservative
老登	ddf	conservative
老白男	ps	conservative
老糊涂	ddf	conservative
老而不死	ddf	conservative
老而不死是为贼	ddf	conservative
老芋仔	ps	conservative
老賊	ddf	conservative
老贼	ddf	conservative
老顽固	ddf	conservative
老骚比	asf	conservative
老骚货	asf	conservative
老黑	cds	inclusive
耍屌	cds	inclusive
耖你	cds	inclusive
耳報神	dmc	inclusive
耶撚	svp	conservative
聖母	dmc	inclusive
肉具	cds	inclusive
肉唇	asf	conservative
肉壁	asf	conservative
肉壶	asf	conservative
肉女	asf	conservative
肉屌	asm	conservative
肉柱	asm	conservative
肉根	asm	conservative
肉棍	asm	conservative
肉棍子	asm	conservative
肉棒	asm	conservative
肉沟	asf	conservative
肉洞	asf	conservative
肉瓣	asf	conservative
肉穴	asf	conservative
肉缝	asf	conservative
肉茎	asm	conservative
肉蚌	asf	conservative
肉袋	asf	conservative
肉逼	asf	conservative
肏	cds	inclusive
肏了	cds	inclusive
肏他	cds	inclusive
肏你	cds	inclusive
肏你媽	cds	inclusive
肏你祖宗十八代	cds	inclusive
肏口	cds	inclusive
肏吧	cds	inclusive
肏她	cds	inclusive
肏干	cds	inclusive
肏我	cds	inclusive
肏死	cds	inclusive
肏着	cds	inclusive
肏进	cds	inclusive
肛交	cds	inclusive
肥乳	cds	inclusive
肥奶	cds	inclusive
肥屍大隻	ddf	conservative
肥猪	cds	inclusive
肥穴	cds	inclusive
肥逼	cds	inclusive
胆小如鼠	an	conservative
胡说八道	cds	inclusive
胸乳	cds	inclusive
胸推	cds	inclusive
脑残	ddp	conservative
脑瘫	ddp	conservative
腐儒	qas	inclusive
腦囟都未生埋	ddp	conservative
腦殘	ddp	conservative
腦殘粉	ddp	conservative
腦癱	ddp	conservative
膏藥旗	ps	conservative
膣肉	cds	inclusive
臀交	cds	inclusive
臀沟	cds	inclusive
臀缝	cds	inclusive
臀翘	cds	inclusive
臘肉	dmc	inclusive
自吹自擂	dmc	inclusive
自婊	cds	inclusive
自屌	cds	inclusive
臭味相投	dmc	inclusive
臭婊	cds	inclusive
臭小子	qas	inclusive
臭屄	cds	inclusive
臭屌	cds	inclusive
臭番	ps	conservative
臭膣	asf	conservative
臭膣屄	asf	conservative
臭逼	cds	inclusive
臭閪	asf	conservative
臭鲍	cds	inclusive
臭鸡	cds	inclusive
臺奸	dmc	inclusive
臺妹	ps	conservative
臺客	ps	conservative
臺巴子	ps	conservative
臺蛙	ps	conservative
舔乳	cds	inclusive
舔奶	cds	inclusive
舔屄	cds	inclusive
舔屌	cds	inclusive
舔狗	dmc	inclusive
舔穴	cds	inclusive
舔肛	cds	inclusive
舔脚	cds	inclusive
舔菊	cds	inclusive
舔逼	cds	inclusive
舔阴	cds	inclusive
舔黑	cds	inclusive
色b	cds	inclusive
色逼	cds	inclusive
艹你	cds	inclusive
花唇	asf	conservative
花柳	cds	inclusive
花液	asf	conservative
花瓶	qas	inclusive
花穴	asf	conservative
花花公子	dmc	inclusive
茂利	qas	inclusive
荡女	cds	inclusive
荡妇	dmc	inclusive
菊洞	asf	conservative
菊穴	asf	conservative
菊花	asf	conservative
菊蕾	asf	conservative
菊门	asf	conservative
菜包子	qas	inclusive
著災	cds	inclusive
蒙古症	ddp	conservative
蕩婦	dmc	inclusive
藏蠻子	ps	conservative
蘇修	dmc	inclusive
蘿蔔頭	ps	conservative
虎洨	cds	inclusive
虎烂	cds	inclusive
虐待	dmc	inclusive
虐男	cds	inclusive
虔婆	pr	conservative
處理品	qas	inclusive
虫國	rci	conservative
虽洨	cds	inclusive
蛆蟲	an	conservative
蛙操	cds	inclusive
蛮夷	ps	conservative
蛮子	ps	conservative
蛮屌	asm	conservative
蜜壶	asf	conservative
蜜处	asf	conservative
蜜屄	asf	conservative
蜜泬	asf	conservative
蜜洞	asf	conservative
蜜液	asf	conservative
蜜穴	asf	conservative
蝗虫	ps	conservative
蝗蟲	ps	conservative
蝗語	ps	conservative
蟈蝻	ps	conservative
蟲豸	an	conservative
蠢猪	an	conservative
蠢笨	ddp	conservative
蠢蛋	ddp	conservative
蠢话	ddp	conservative
蠢豬	an	conservative
蠢货	ddp	conservative
蠢驴	an	conservative
街溜子	is	inclusive
衛道之士	dmc	inclusive
表子	pr	conservative
衰婆	qas	inclusive
衰洨	cds	inclusive
衰鬼	qas	inclusive
袋鼠佬	ps	conservative
被奸	cds	inclusive
被干	cds	inclusive
被插	cds	inclusive
被操	cds	inclusive
装b	cds	inclusive
装屄	cds	inclusive
装帅	qas	inclusive
装逼	cds	inclusive
裙帶關係	dmc	inclusive
裸奶	cds	inclusive
裸陪	cds	inclusive
西八	cds	inclusive
西番	ps	conservative
覽叫	asm	conservative
覽趴	asm	conservative
覽较	asm	conservative
见人厌	qas	inclusive
览较	asm	conservative
誓反教	svp	conservative
說三道四	dmc	inclusive
謬種	cds	inclusive
警犬	an	conservative
讨厌鬼	qas	inclusive
诱奸	cds	inclusive
说干	cds	inclusive
豪乳	cds	inclusive
豪洨	cds	inclusive
豬兜	an	conservative
豬扒	an	conservative
豬母	an	conservative
豬狗	an	conservative
豬狗不如	an	conservative
豬玀	an	conservative
豬頭	an	conservative
豺狼虎豹	an	conservative
貪生怕死	dmc	inclusive
貴支	ps	conservative
賊頭	dmc	inclusive
賓妹	ps	conservative
賤人	qas	inclusive
賤貨	qas	inclusive
賤骨頭	qas	inclusive
贱b	asf	conservative
贱人	qas	inclusive
贱嘴	cds	inclusive
贱女	cds	inclusive
贱奴	cds	inclusive
贱妇	cds	inclusive
贱婊	cds	inclusive
贱婢	cds	inclusive
贱屄	cds	inclusive
贱杂	cds	inclusive
贱样	cds	inclusive
贱格	cds	inclusive
贱比	cds	inclusive
贱民	cds	inclusive
贱渣	cds	inclusive
贱狗	an	conservative
贱男	cds	inclusive
贱畜	an	conservative
贱的	cds	inclusive
贱秃	cds	inclusive
贱种	cds	inclusive
贱籍	cds	inclusive
贱蛆	cds	inclusive
贱触	cds	inclusive
贱货	qas	inclusive
贱逼	cds	inclusive
贱骨	cds	inclusive
贼你妈	cds	inclusive
贼王八	an	conservative
贼秃	cds	inclusive
赛你老母	cds	inclusive
赛妳阿母	cds	inclusive
赣您娘	cds	inclusive
赤佬	cds	inclusive
走狗	an	conservative
超屌	cds	inclusive
越南猴子	ps	conservative
越猴	ps	conservative
趙國	dmc	inclusive
趙家人	dmc	inclusive
趨之若鶩	qas	inclusive
跟屁虫	dmc	inclusive
跟屁蟲	dmc	inclusive
跟風	qas	inclusive
跪族	cds	inclusive
跪洋	cds	inclusive
跪舔	cds	inclusive
踹共	cds	inclusive
躝癱	ddf	conservative
躝開	cds	inclusive
轮奸	re	conservative
轮操	cds	inclusive
轮暴	cds	inclusive
软屌	asm	conservative
轻贱	dmc	inclusive
辣雞	cds	inclusive
这b	cds	inclusive
迷奸	cds	inclusive
迷药	re	conservative
逼图	asf	conservative
逼奸	cds	inclusive
逼裏	asf	conservative
道貌岸然	dmc	inclusive
鄉下佬	is	inclusive
鄉巴佬	is	inclusive
酒鬼	dmc	inclusive
酥乳	cds	inclusive
醉鬼	dmc	inclusive
醜八怪	ddf	conservative
野种	cds	inclusive
野鸡	pr	conservative
金三胖	dmc	inclusive
鍍金	qas	inclusive
鐵膠	dmc	inclusive
長山仔	ps	conservative
閪	asf	conservative
閪佬	asf	conservative
閪客	asf	conservative
闪屌	asm	conservative
阳具	asm	conservative
阳屌	asm	conservative
阳物	asm	conservative
阳精	asm	conservative
阳萎	ddf	conservative
阴b	cds	inclusive
阴唇	asf	conservative
阴埠	asf	conservative
阴户	asf	conservative
阴核	asf	conservative
阴毛	asf	conservative
阴液	asf	conservative
阴睫	asf	conservative
阴茎	asm	conservative
阴莖	asm	conservative
阴蒂	asf	conservative
阴道	asf	conservative
阴部	asf	conservative
阴阜	asf	conservative
阿三	ps	conservative
阿中	dmc	inclusive
阿共	dmc	inclusive
阿共仔	dmc	inclusive
阿啄仔	ps	conservative
阿山仔	ps	conservative
阿差	ps	conservative
阿巴阿巴	qas	inclusive
阿本仔	ps	conservative
阿狗阿貓	qas	inclusive
阿肥豬	ddf	conservative
阿谀奉承	dmc	inclusive
阿谀逢迎	dmc	inclusive
阿豬阿狗	qas	inclusive
阿貓阿狗	qas	inclusive
阿陸仔	ps	conservative
陪浴	pr	conservative
陰莖	asm	conservative
隂唇	asf	conservative
隂户	asf	conservative
隂毛	asf	conservative
隨波逐流	qas	inclusive
雜種	an	conservative
雞巴	asm	conservative
露b	asf	conservative
露毛	asf	conservative
露阴	asf	conservative
非洲佬	ps	conservative
靠u	cds	inclusive
靠北	cds	inclusive
靠夭	cds	inclusive
靠屌	asm	conservative
靠杯	cds	inclusive
靠母	cds	inclusive
靠爸	cds	inclusive
靠背	cds	inclusive
靠腰	cds	inclusive
靠贱	cds	inclusive
靠邀	cds	inclusive
面肏	cds	inclusive
韃虜	ps	conservative
韓國棒子	ps	conservative
韩棒子	ps	conservative
颜射	cds	inclusive
食菜事魔	svp	conservative
食軟飯	dmc	inclusive
香蕉人	ps	conservative
馬子	qas	inclusive
马勒	cds	inclusive
马的	cds	inclusive
马眼	cds	inclusive
驶你公	cds	inclusive
驶你娘	cds	inclusive
驶你母	cds	inclusive
驶你爸	cds	inclusive
驶你老师	cds	inclusive
驶你老母	cds	inclusive
骗奸	cds	inclusive
骗洨	cds	inclusive
骚b	cds	inclusive
骚嘴	cds	inclusive
骚女	asf	conservative
骚女人	asf	conservative
骚妇	asf	conservative
骚妹	asf	conservative
骚妻	asf	conservative
骚媚	asf	conservative
骚屄	asf	conservative
骚样	asf	conservative
骚比	asf	conservative
骚水	asf	conservative
骚洞	asf	conservative
骚浪	asf	conservative
骚浪贱	asf	conservative
骚穴	asf	conservative
骚臭屄	asf	conservative
骚货	asf	conservative
骚逼	asf	conservative
高丽棒子	ps	conservative
高卢乌鸡	ps	conservative
高華	dmc	inclusive
高麗棒子	ps	conservative
鬼仔	ps	conservative
鬼佬	ps	conservative
鬼婆	ps	conservative
鬼子	ps	conservative
鬼島	rci	conservative
魔人	qas	inclusive
魔怔	ddp	conservative
鱉佬仔	an	conservative
鲁洨	cds	inclusive
鲁管	cds	inclusive
鲨洨	cds	inclusive
鳖孙	an	conservative
鳥人	cds	inclusive
鳥語	qas	inclusive
鷄巴	asm	conservative
鷄鷄	asm	conservative
鸟事	cds	inclusive
鸟话	cds	inclusive
鸡8	asm	conservative
鸡佬	asm	conservative
鸡八	asm	conservative
鸡叭	asm	conservative
鸡吧	asm	conservative
鸡奸	om	conservative
鸡奸者	om	conservative
鸡巴	asm	conservative
鸡掰	asm	conservative
鸡歪	asm	conservative
鸡芭	asm	conservative
鸡鸡	asm	conservative
鹹水妹	pr	conservative
鹹濕佬	dmc	inclusive
鹿克思	dmc	inclusive
麻蛋	cds	inclusive
黃俄	ps	conservative
黃屍	dmc	inclusive
黃禍	ps	conservative
黄毛丫头	qas	inclusive
黑不溜秋	ps	conservative
黑吹	cds	inclusive
黑命贵	dmc	inclusive
黑女	cds	inclusive
黑子	dmc	inclusive
黑屌	cds	inclusive
黑木耳	asf	conservative
黑杂	cds	inclusive
黑杂种	ps	conservative
黑枸	cds	inclusive
黑比	cds	inclusive
黑淫	cds	inclusive
黑混	cds	inclusive
黑爹	cds	inclusive
黑犬	an	conservative
黑狗	an	conservative
黑猩猩	ps	conservative
黑猴子	ps	conservative
黑男	cds	inclusive
黑畜	an	conservative
黑皮	ps	conservative
黑砸	cds	inclusive
黑硅	cds	inclusive
黑粪	cds	inclusive
黑虫	cds	inclusive
黑蛆	cds	inclusive
黑贵	cds	inclusive
黑逼	cds	inclusive
黑鬼	ps	conservative
黑鬼子	ps	conservative
黒杂	cds	inclusive
鼠目寸光	qas	inclusive
鼠賊	an	conservative
鼠輩	an	conservative
龌龊	dmc	inclusive
龍傲天	qas	inclusive
龜仔囝	an	conservative
龜兒子	an	conservative
龜孫	an	conservative
龜孫子	an	conservative
龟儿	an	conservative
龟儿子	an	conservative
龟头	asm	conservative
龟奴	asm	conservative
龟孙	an	conservative
龟楠	asm	conservative
龟男	asm	conservative
𠌖倯	ddp	conservative
𠚺汝奶	cds	inclusive
𡳞	asm	conservative
𡳞蔓	asm	conservative
𨳊	asm	conservative
𨳍	asm	conservative
𨳒	asm	conservative
𨶙	asm	conservative
𩛩草	cds	inclusive
